accuracy,precision,recall,f1,auc_roc,log_loss,brier,model,threshold_rule,metric_view
0.8627450980392157,0.8794037940379403,0.8829931972789116,0.8811948404616429,0.9329125724363819,0.3287946595395706,0.10208611935377121,ModelB_XGBoost,FWBscore>=54,unweighted
0.8541176470588235,0.871447902571042,0.8761904761904762,0.8738127544097694,0.9318266565885615,0.3392972705567338,0.10349223540664693,ModelB_RandomForest,FWBscore>=54,unweighted
0.8541176470588235,0.8664886515353805,0.8829931972789116,0.8746630727762803,0.9282514487276392,0.34200846851254485,0.10330921934313807,ModelB_Logistic,FWBscore>=54,unweighted
0.7607843137254902,0.7882037533512064,0.8,0.7940580688723835,0.8294280675233057,0.506212018326338,0.16684768446917486,ModelA_Logistic,FWBscore>=54,unweighted
0.7003921568627451,0.7123947051744886,0.8054421768707483,0.756066411238825,0.7579780801209373,0.5800056612157326,0.1977233333080322,Baseline_Logistic,FWBscore>=54,unweighted
