ACT1_1,ACT1_2,DISTRESS,EMPLOY,FINGOALS,FSscore,FWBscore,GOALCONF,KHscore,LMscore,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,PPEDUC,PPHHSIZE,PPINCIMP,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,SAVEHABIT,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,agecat,HARDSHIP_TOTAL,FWB_high,FWBcat
3.0,3.0,,,,42.0,49.0,1.0,-0.909,1,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3,5,1,3.0,3.0,3.0,3.0,4.0,,,,1,4.0,0,Medium
5.0,5.0,3.0,2.0,1.0,66.0,55.0,4.0,1.267,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,3,5.0,5.0,5.0,3.0,4.0,1.0,4.0,4.0,4,0.0,1,Medium
3.0,5.0,5.0,1.0,0.0,68.0,33.0,4.0,-0.188,2,5.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3,2,4,5.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2,2.0,0,Low
5.0,4.0,3.0,8.0,1.0,47.0,72.0,4.0,0.242,2,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,6,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,8,0.0,1,High
4.0,3.0,3.0,4.0,1.0,62.0,45.0,3.0,-0.57,3,3.0,4.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2,5,4,5.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,2,4.0,0,Medium
4.0,3.0,3.0,2.0,1.0,53.0,50.0,3.0,-0.188,2,3.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4,2,7,4.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,4,1.0,0,Medium
3.0,3.0,3.0,2.0,1.0,41.0,43.0,2.0,-1.485,2,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3,2,7,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2,2.0,0,Low
3.0,3.0,3.0,3.0,1.0,38.0,47.0,3.0,-0.909,1,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3,0.0,0,Medium
5.0,5.0,1.0,2.0,1.0,60.0,73.0,4.0,0.712,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,8,4.0,4.0,4.0,3.0,6.0,3.0,3.0,3.0,8,0.0,1,High
3.0,3.0,3.0,2.0,0.0,43.0,60.0,3.0,0.712,3,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,9,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,1,0.0,1,Medium
3.0,2.0,5.0,4.0,1.0,34.0,29.0,3.0,-1.215,1,3.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1,5,3,5.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3,6.0,0,Low
4.0,3.0,4.0,2.0,1.0,54.0,55.0,4.0,-0.909,2,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,8,3.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,2,0.0,1,Medium
5.0,3.0,4.0,2.0,1.0,44.0,51.0,3.0,-0.188,3,5.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1,8,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3,1.0,0,Medium
4.0,4.0,3.0,8.0,1.0,38.0,39.0,3.0,-0.188,3,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,3,4.0,4.0,4.0,3.0,5.0,1.0,4.0,4.0,8,0.0,0,Low
3.0,3.0,5.0,1.0,1.0,42.0,49.0,3.0,-1.713,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,4,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2,0.0,0,Medium
5.0,5.0,4.0,8.0,1.0,85.0,82.0,4.0,0.242,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,8,4.0,3.0,4.0,3.0,6.0,1.0,4.0,4.0,6,0.0,1,High
4.0,4.0,4.0,7.0,1.0,51.0,50.0,3.0,-0.57,1,5.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,9,4.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,2,0.0,0,Medium
3.0,2.0,4.0,2.0,0.0,42.0,27.0,3.0,-0.57,3,5.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4,1,3,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1,2.0,0,Low
5.0,4.0,5.0,5.0,1.0,48.0,51.0,4.0,-0.57,2,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5,7,5.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,1,0.0,0,Medium
3.0,4.0,3.0,2.0,0.0,54.0,65.0,4.0,0.242,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,8,3.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,4,0.0,1,High
5.0,3.0,2.0,6.0,0.0,25.0,19.0,1.0,-0.188,2,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6,5.0,0,Low
5.0,4.0,4.0,2.0,1.0,50.0,66.0,4.0,0.712,3,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,5,4.0,4.0,3.0,4.0,6.0,2.0,3.0,3.0,4,0.0,1,High
4.0,4.0,2.0,8.0,1.0,53.0,61.0,3.0,1.267,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,7,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,8,0.0,1,High
3.0,3.0,3.0,2.0,1.0,42.0,68.0,3.0,-1.215,1,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5,5,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3,0.0,1,High
4.0,3.0,2.0,8.0,0.0,41.0,59.0,3.0,-0.188,2,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,5,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,8,0.0,1,Medium
4.0,3.0,2.0,8.0,,44.0,66.0,3.0,0.712,2,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,8,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,6,0.0,1,High
4.0,3.0,3.0,8.0,1.0,41.0,49.0,2.0,0.242,3,4.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1,2,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,8,1.0,0,Medium
5.0,4.0,2.0,2.0,0.0,56.0,70.0,4.0,0.242,3,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,7,3.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,4,0.0,1,High
4.0,4.0,3.0,8.0,1.0,59.0,65.0,3.0,0.712,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,4.0,4.0,4.0,3.0,5.0,1.0,3.0,3.0,8,0.0,1,High
3.0,2.0,4.0,7.0,1.0,51.0,43.0,2.0,-0.188,2,3.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3,5,6,4.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,2,1.0,0,Low
3.0,3.0,5.0,1.0,0.0,51.0,36.0,3.0,-0.909,3,5.0,4.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,2,2,3,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4,4.0,0,Low
4.0,3.0,5.0,2.0,1.0,55.0,51.0,3.0,0.712,3,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,8,4.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,4,0.0,0,Medium
4.0,4.0,3.0,3.0,1.0,46.0,51.0,3.0,0.242,2,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,3,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,8,0.0,0,Medium
5.0,5.0,2.0,2.0,1.0,77.0,75.0,4.0,-0.57,1,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,8,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,3,0.0,1,High
5.0,4.0,3.0,2.0,1.0,81.0,65.0,4.0,1.267,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,9,5.0,5.0,5.0,5.0,6.0,2.0,3.0,4.0,5,0.0,1,High
3.0,4.0,3.0,2.0,1.0,49.0,58.0,4.0,0.242,3,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,8,3.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,4,0.0,1,Medium
4.0,4.0,2.0,8.0,1.0,64.0,80.0,4.0,1.267,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,9,3.0,4.0,5.0,4.0,6.0,2.0,3.0,4.0,8,0.0,1,High
4.0,3.0,5.0,3.0,1.0,55.0,30.0,3.0,-1.215,3,5.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,5,1,3,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,5,4.0,0,Low
4.0,4.0,1.0,8.0,0.0,56.0,82.0,4.0,1.267,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,6,4.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,7,0.0,1,High
5.0,5.0,1.0,8.0,1.0,80.0,68.0,3.0,-1.215,2,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,8,0.0,1,High
4.0,2.0,5.0,8.0,0.0,31.0,34.0,2.0,-0.57,3,4.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2,2,3,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,8,2.0,0,Low
4.0,3.0,2.0,8.0,1.0,32.0,54.0,1.0,-0.188,3,4.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3,2,4,4.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,6,1.0,0,Medium
4.0,4.0,4.0,2.0,1.0,49.0,54.0,4.0,0.712,3,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,5,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,6,0.0,0,Medium
5.0,3.0,4.0,2.0,0.0,37.0,56.0,3.0,0.242,3,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5,2,8,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3,1.0,1,Medium
4.0,4.0,3.0,2.0,1.0,59.0,52.0,3.0,-1.215,2,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3,1,4,4.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,1,1.0,0,Medium
4.0,3.0,2.0,1.0,0.0,39.0,58.0,4.0,-0.188,3,5.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3,5.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,8,0.0,1,Medium
4.0,3.0,3.0,2.0,0.0,45.0,58.0,3.0,1.267,2,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,7,2.0,3.0,4.0,3.0,6.0,2.0,3.0,3.0,1,0.0,1,Medium
5.0,5.0,1.0,4.0,1.0,57.0,64.0,4.0,-0.57,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,6,4.0,4.0,4.0,4.0,6.0,2.0,3.0,4.0,3,0.0,1,High
4.0,3.0,4.0,7.0,0.0,54.0,49.0,3.0,1.267,2,5.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,9,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,2,0.0,0,Medium
4.0,2.0,3.0,2.0,1.0,41.0,48.0,3.0,-0.188,3,5.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,6,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,4,0.0,0,Medium
5.0,4.0,3.0,2.0,1.0,47.0,55.0,4.0,0.242,3,4.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,8,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,5,0.0,1,Medium
5.0,4.0,1.0,2.0,0.0,82.0,56.0,4.0,-0.909,2,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,7,5.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,3,0.0,1,Medium
4.0,3.0,4.0,4.0,0.0,45.0,40.0,3.0,-0.188,3,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,1,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3,0.0,0,Low
4.0,4.0,3.0,3.0,1.0,51.0,41.0,3.0,-0.57,3,5.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,4,1,3,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,6,3.0,0,Low
3.0,1.0,5.0,5.0,0.0,75.0,14.0,1.0,-0.57,3,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,3,2,1,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,4,4.0,0,Low
4.0,4.0,1.0,8.0,0.0,59.0,85.0,3.0,-0.188,1,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,7,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,8,0.0,1,High
5.0,5.0,1.0,2.0,1.0,70.0,69.0,4.0,0.242,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,8,5.0,5.0,5.0,5.0,6.0,1.0,4.0,4.0,5,0.0,1,High
4.0,3.0,4.0,2.0,0.0,41.0,32.0,3.0,-0.909,1,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1,0.0,0,Low
4.0,3.0,2.0,8.0,1.0,50.0,49.0,3.0,0.712,3,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,7,0.0,0,Medium
5.0,4.0,3.0,2.0,0.0,44.0,61.0,3.0,0.712,3,5.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,8,3.0,4.0,4.0,4.0,6.0,2.0,3.0,3.0,3,0.0,1,High
5.0,3.0,2.0,2.0,1.0,44.0,50.0,3.0,0.712,3,4.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4,4,9,3.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,4,2.0,0,Medium
5.0,4.0,4.0,8.0,1.0,57.0,71.0,4.0,0.242,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,6,4.0,4.0,4.0,4.0,6.0,2.0,3.0,2.0,6,0.0,1,High
5.0,5.0,2.0,2.0,1.0,78.0,71.0,4.0,1.267,3,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,6,5.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,2,0.0,1,High
5.0,3.0,4.0,2.0,0.0,30.0,47.0,3.0,-0.188,3,5.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3,2,9,4.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,6,1.0,0,Medium
5.0,5.0,2.0,2.0,1.0,69.0,73.0,3.0,-0.188,3,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,9,2.0,3.0,4.0,3.0,6.0,2.0,3.0,4.0,5,0.0,1,High
5.0,4.0,4.0,2.0,1.0,44.0,51.0,3.0,0.242,3,5.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,8,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,5,0.0,0,Medium
2.0,3.0,5.0,7.0,0.0,13.0,30.0,2.0,-0.909,2,1.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2,5,3,4.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,2,3.0,0,Low
4.0,4.0,3.0,8.0,1.0,57.0,61.0,3.0,0.712,3,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,9,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,7,0.0,1,High
4.0,5.0,4.0,2.0,1.0,60.0,49.0,3.0,-0.909,2,3.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3,3,4,4.0,5.0,4.0,4.0,6.0,2.0,4.0,4.0,5,6.0,0,Medium
4.0,4.0,3.0,7.0,0.0,51.0,46.0,4.0,0.242,3,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,3,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5,0.0,0,Medium
4.0,4.0,4.0,2.0,1.0,61.0,42.0,3.0,-0.188,3,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3,7,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,0.0,0,Low
4.0,4.0,4.0,2.0,1.0,41.0,45.0,3.0,-0.909,2,5.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2,5,1,4.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3,3.0,0,Medium
5.0,4.0,4.0,2.0,1.0,54.0,47.0,3.0,0.242,3,5.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,3,2,4,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5,3.0,0,Medium
4.0,2.0,2.0,6.0,1.0,26.0,48.0,3.0,-1.215,2,4.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1,4,1,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3,2.0,0,Medium
5.0,4.0,2.0,8.0,0.0,52.0,60.0,4.0,1.267,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,5,4.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,8,0.0,1,Medium
4.0,3.0,3.0,8.0,1.0,50.0,54.0,4.0,0.712,3,5.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,5,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,7,0.0,0,Medium
5.0,3.0,4.0,2.0,0.0,42.0,56.0,3.0,0.242,3,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,8,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3,0.0,1,Medium
4.0,3.0,3.0,2.0,1.0,44.0,51.0,3.0,0.712,3,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,6,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2,0.0,0,Medium
4.0,4.0,4.0,4.0,1.0,85.0,66.0,4.0,-0.188,3,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,8,2.0,2.0,4.0,1.0,5.0,3.0,3.0,3.0,6,0.0,1,High
5.0,4.0,3.0,8.0,1.0,52.0,75.0,3.0,0.712,3,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,9,2.0,2.0,5.0,5.0,6.0,2.0,3.0,4.0,6,0.0,1,High
5.0,4.0,2.0,8.0,1.0,55.0,63.0,4.0,1.267,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1,5.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,6,0.0,1,High
5.0,3.0,4.0,2.0,1.0,51.0,47.0,3.0,0.712,3,5.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,6,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4,0.0,0,Medium
5.0,4.0,1.0,8.0,1.0,51.0,58.0,4.0,-0.57,3,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,3,5.0,5.0,4.0,5.0,6.0,1.0,4.0,3.0,6,0.0,1,Medium
4.0,4.0,2.0,8.0,0.0,73.0,89.0,4.0,-1.485,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3,4.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,8,0.0,1,High
3.0,3.0,3.0,2.0,0.0,42.0,34.0,2.0,-1.215,3,5.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,3,4,4,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3,4.0,0,Low
4.0,4.0,2.0,8.0,0.0,34.0,67.0,4.0,-0.57,2,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,6,4.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,6,0.0,1,High
4.0,4.0,2.0,8.0,0.0,48.0,52.0,3.0,-0.188,1,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,8,0.0,0,Medium
5.0,5.0,1.0,2.0,0.0,85.0,95.0,4.0,-2.053,0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,9,5.0,3.0,5.0,5.0,6.0,1.0,4.0,4.0,6,0.0,1,High
3.0,3.0,3.0,1.0,0.0,40.0,57.0,3.0,-0.909,1,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5,1,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2,0.0,1,Medium
4.0,3.0,4.0,8.0,0.0,44.0,62.0,4.0,0.712,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,8,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,6,0.0,1,High
5.0,4.0,2.0,8.0,1.0,53.0,81.0,4.0,0.712,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,9,4.0,4.0,4.0,4.0,6.0,2.0,3.0,3.0,6,0.0,1,High
5.0,4.0,5.0,2.0,1.0,65.0,56.0,3.0,0.712,3,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,5.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3,0.0,1,Medium
4.0,4.0,2.0,8.0,0.0,54.0,78.0,4.0,1.267,3,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,8,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,6,0.0,1,High
4.0,2.0,4.0,2.0,0.0,43.0,40.0,2.0,0.712,3,3.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3,4,5,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3,1.0,0,Low
3.0,3.0,3.0,2.0,1.0,44.0,56.0,3.0,1.267,3,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,9,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,6,0.0,1,Medium
5.0,4.0,2.0,1.0,1.0,51.0,63.0,4.0,0.242,2,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,9,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,6,0.0,1,High
4.0,2.0,3.0,8.0,0.0,35.0,54.0,3.0,1.267,3,4.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4,3,8,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,7,1.0,0,Medium
4.0,4.0,4.0,2.0,1.0,58.0,63.0,4.0,0.242,3,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,9,3.0,5.0,4.0,4.0,6.0,1.0,3.0,4.0,2,0.0,1,High
4.0,3.0,3.0,2.0,0.0,43.0,51.0,4.0,-0.188,3,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,6,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,5,0.0,0,Medium
5.0,5.0,2.0,8.0,0.0,42.0,61.0,4.0,0.712,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,4,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,7,0.0,1,High
4.0,3.0,4.0,2.0,1.0,43.0,48.0,3.0,-0.57,3,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2,3,8,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,4,1.0,0,Medium
4.0,4.0,3.0,8.0,0.0,52.0,62.0,3.0,-1.485,3,5.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,6,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,7,0.0,1,High
5.0,5.0,4.0,2.0,1.0,52.0,53.0,3.0,-0.188,3,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,7,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,5,0.0,0,Medium
5.0,4.0,4.0,2.0,1.0,48.0,46.0,3.0,-0.188,3,5.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2,2,8,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4,1.0,0,Medium
3.0,3.0,4.0,8.0,1.0,41.0,52.0,2.0,-0.909,2,3.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,8,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,8,0.0,0,Medium
3.0,3.0,5.0,2.0,0.0,35.0,46.0,3.0,-1.485,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,4,3,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2,6.0,0,Medium
5.0,4.0,3.0,8.0,0.0,52.0,66.0,4.0,0.712,3,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,4,2.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,7,0.0,1,High
